client_id,sale_flg,sale_amount,contacts,feature_1,client_segment,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,region_cd
-2495788109734935397,0,,1,2,2.0,6070615.0,154206.0,38844.0,208343.0,37459.0,6070615.0,5214658.0,7.9,122800.0,50.0
-4609696035369737357,0,,1,3,13.0,3642369.0,120362.0,60430.0,0.0,118712.0,3642369.0,3314257.0,9.9,77210.0,42.0
-4061732849468683491,0,,1,8,14.0,2428246.0,62156.0,11534.0,0.0,62794.0,2428246.0,2209505.0,17.9,61529.0,2.0
-498734770133364206,0,,1,7,5.0,3641762.0,20797.0,52042.0,0.0,88431.0,981011.0,831366.0,9.9,20806.0,38.0
2326766418285216775,0,,1,7,16.0,630858.0,19402.0,0.0,17099.0,0.0,631344.0,521772.0,9.4,13383.0,54.0
-1655894712013916669,1,37729.6,2,4,1.0,6070615.0,10134.0,13901.0,22517.0,23495.0,495362.0,272921.0,7.9,10139.0,44.0
-4376557598129021934,1,7032.700000000003,2,7,2.0,2428246.0,12190.0,8515.0,10006.0,13365.0,556068.0,367957.0,8.9,12201.0,78.0
8513686981932353547,0,,1,9,4.0,1669419.0,31925.0,67905.0,0.0,108860.0,1208052.0,990603.0,19.9,31939.0,29.0
1949908477011197606,1,20081.800000000007,1,1,8.0,1493748.0,8729.0,34091.0,0.0,26557.0,401875.0,332128.0,10.9,8718.0,55.0
-8522354741969040096,0,,1,6,13.0,2428246.0,135016.0,29086.0,0.0,137712.0,2428246.0,2209505.0,14.9,57640.0,42.0
61740672106020104,1,40828.55,1,5,2.0,1076919.0,7661.0,33539.0,34721.0,22976.0,370308.0,306039.0,8.9,7670.0,42.0
4634047867177168143,0,,1,4,3.0,6070615.0,9067.0,0.0,9255.0,0.0,448011.0,370258.0,7.9,9063.0,57.0
-1296373315755847395,1,19752.550000000007,2,2,1.0,6070615.0,65080.0,45919.0,42962.0,44614.0,3255064.0,1793782.0,7.4,65088.0,86.0
-8651838601849890101,0,,1,1,3.0,3642369.0,27450.0,19925.0,8671.0,58441.0,1310039.0,596387.0,9.4,27449.0,48.0
-9001247933312147450,0,,1,1,13.0,3642369.0,2345.0,17623.0,0.0,25064.0,105629.0,81253.0,11.9,2344.0,54.0
-7947294398891154362,0,,1,3,14.0,0.0,0.0,46416.0,0.0,78443.0,922733.0,781978.0,8.4,18887.0,44.0
-6790727766507387088,0,,3,7,16.0,1432298.0,49765.0,47481.0,86983.0,94587.0,1432665.0,498101.0,8.4,29324.0,16.0
-561365747958471000,0,,1,7,14.0,617173.0,16972.0,0.0,0.0,0.0,616774.0,509731.0,10.9,13689.0,71.0
1979292293681679821,1,21069.4,1,3,1.0,5197240.0,14069.0,28871.0,25433.0,78652.0,695692.0,549597.0,7.9,14073.0,73.0
5835563177083950196,0,,1,1,13.0,3642369.0,10234.0,12323.0,0.0,16249.0,461367.0,381295.0,11.9,10240.0,54.0
-257451334780653869,0,,1,7,13.0,3642369.0,4566.0,19296.0,0.0,44163.0,210043.0,163077.0,10.9,4556.0,54.0
6879150832379741070,0,,1,7,1.0,3593804.0,102652.0,52741.0,55940.0,78197.0,3593804.0,1989798.0,8.4,75301.0,86.0
-8217443352936712549,0,,1,4,3.0,6070615.0,16314.0,0.0,12528.0,0.0,520859.0,462575.0,7.9,16311.0,33.0
-853117400278397808,1,7284.75,1,4,3.0,6070615.0,69297.0,0.0,55723.0,4133.0,3426255.0,3117612.0,7.9,69308.0,2.0
2191405946804541356,0,,1,5,13.0,3642369.0,236888.0,36424.0,0.0,339158.0,3642369.0,3438144.0,10.9,120805.0,54.0
6502353077382483691,0,,1,6,13.0,2428246.0,5167.0,0.0,0.0,2931.0,217328.0,168733.0,14.9,5159.0,31.0
-5503930437835693570,1,30629.0,1,8,3.0,595570.0,16767.0,7506.0,39165.0,13507.0,596134.0,492673.0,13.9,13840.0,10.0
8439727754773151871,0,,1,13,16.0,6070615.0,29581.0,0.0,23265.0,0.0,1461804.0,1281161.0,7.9,29570.0,46.0
7163794861077633827,0,,1,9,13.0,1821184.0,20637.0,19973.0,0.0,76925.0,780681.0,661594.0,19.9,20640.0,42.0
2992132572428932395,0,,2,6,1.0,2428246.0,15979.0,16756.0,47963.0,38000.0,728474.0,440779.0,11.4,15984.0,70.0
2352413841637444804,0,,1,3,3.0,6070615.0,48010.0,0.0,42247.0,0.0,2373610.0,2159791.0,7.9,48015.0,54.0
-7995200663024749742,0,,1,4,13.0,3642369.0,278309.0,125767.0,0.0,568952.0,3642369.0,2887176.0,7.9,73680.0,77.0
8224162574894547653,0,,1,7,13.0,3642369.0,5886.0,0.0,0.0,11771.0,270749.0,210210.0,10.9,5873.0,66.0
-5999497229776196783,0,,1,6,4.0,2428246.0,47696.0,10382.0,0.0,54606.0,2031228.0,1848251.0,14.4,47685.0,63.0
-4528391686655183546,0,,1,9,14.0,1821184.0,14884.0,84308.0,0.0,164380.0,563353.0,465581.0,19.9,14894.0,51.0
2011299696005094160,0,,1,8,4.0,1158473.0,1851.0,57169.0,0.0,141897.0,72847.0,56037.0,17.9,1846.0,32.0
-7590174347356892484,0,,1,8,4.0,2367540.0,54988.0,23893.0,0.0,100577.0,2193920.0,1996288.0,17.4,54998.0,86.0
-1757506720559897367,0,,2,3,16.0,6070615.0,29354.0,37658.0,75465.0,71689.0,1450877.0,1271584.0,7.9,29357.0,86.0
7858448271972863902,0,,2,4,3.0,6070615.0,4930.0,4427.0,12924.0,11918.0,244039.0,187722.0,7.9,4937.0,61.0
1055567558446649124,0,,1,7,13.0,3642369.0,16330.0,0.0,0.0,32940.0,752756.0,637929.0,10.9,16329.0,52.0
73886376011256642,1,31843.35,1,5,2.0,3642369.0,144567.0,0.0,74138.0,164002.0,3642369.0,3314257.0,8.9,75433.0,72.0
163600593461138558,1,115981.05,1,1,4.0,2952526.0,75920.0,61288.0,0.0,132147.0,2952747.0,1343641.0,10.4,63320.0,77.0
8058939279755092917,0,,1,8,14.0,2428246.0,8319.0,25831.0,0.0,17993.0,331456.0,273930.0,17.4,8309.0,66.0
5842340213352921110,0,,1,1,13.0,3642369.0,23331.0,84358.0,0.0,191044.0,1051431.0,891042.0,11.9,23335.0,55.0
-4885489862592240824,0,,1,7,14.0,3642369.0,43086.0,16035.0,0.0,31311.0,2009374.0,1828365.0,10.4,43090.0,50.0
-1403807531608056202,0,,1,6,9.0,2428246.0,29059.0,9278.0,0.0,45091.0,1223836.0,1072600.0,14.9,29051.0,34.0
5701343623267858266,0,,1,9,8.0,2135856.0,56956.0,0.0,0.0,0.0,1821184.0,1596130.0,19.9,48149.0,46.0
9000559353569029937,0,,1,4,13.0,3642369.0,1012314.0,911.0,0.0,106925.0,3642369.0,3314257.0,9.4,76319.0,24.0
8811350885280362023,0,,1,3,3.0,6070615.0,34419.0,15646.0,11640.0,30217.0,1721626.0,1273722.0,7.4,34419.0,29.0
963875015259928490,0,,1,1,13.0,1790895.0,49250.0,0.0,0.0,0.0,1790831.0,1569528.0,11.9,40655.0,78.0
-2133723655299385633,0,,1,9,14.0,546355.0,14569.0,0.0,0.0,0.0,546355.0,451534.0,19.9,14445.0,43.0
2011076065303229154,1,79644.20000000001,1,7,1.0,2153918.0,188626.0,55055.0,56301.0,56988.0,2153854.0,1959831.0,8.9,45657.0,54.0
-1889420053789992264,0,,3,4,1.0,6070615.0,70421.0,9902.0,108428.0,607.0,3564665.0,3243554.0,6.9,70417.0,59.0
-5565565606046329588,0,,1,1,14.0,3642369.0,223537.0,48684.0,0.0,289519.0,3642369.0,2938085.0,10.4,78108.0,50.0
-6281743595160081818,0,,1,2,3.0,6070615.0,101065.0,0.0,106108.0,0.0,4996116.0,4546057.0,7.9,101064.0,86.0
8021402068160569980,0,,1,5,14.0,1214123.0,33388.0,0.0,0.0,38259.0,1214123.0,1064087.0,10.9,26337.0,78.0
8664461466641879691,0,,1,3,3.0,6070615.0,6345.0,0.0,5921.0,0.0,313244.0,258879.0,7.9,6336.0,68.0
-8533776516381673457,0,,2,3,3.0,6070615.0,29835.0,0.0,19886.0,7819.0,1475159.0,1292865.0,7.9,29846.0,54.0
8312503222313958449,0,,1,4,14.0,3642369.0,42818.0,5281.0,0.0,69680.0,2067651.0,1881394.0,8.9,42826.0,64.0
9219968212912398941,0,,1,6,13.0,306824.0,8182.0,0.0,0.0,5370.0,307173.0,253862.0,14.9,7292.0,86.0
-3979819119177332513,1,6458.950000000003,2,2,2.0,6070615.0,21224.0,39369.0,41026.0,51864.0,1061144.0,780948.0,7.4,21213.0,59.0
-1547284667880176671,0,,1,8,3.0,2428246.0,129389.0,32318.0,90074.0,251439.0,2428246.0,1345750.0,13.4,55749.0,50.0
-1150739016859662740,0,,1,7,7.0,3394065.0,88177.0,5160.0,0.0,10320.0,3393474.0,3087783.0,9.9,73613.0,86.0
-5244737907874523683,0,,1,6,13.0,207811.0,1713.0,0.0,0.0,0.0,71633.0,55615.0,15.4,1719.0,34.0
1547422206661984709,0,,1,3,13.0,3642369.0,11089.0,607.0,0.0,10760.0,535428.0,442503.0,8.9,11093.0,66.0
8522710686158797930,0,,1,4,14.0,3642369.0,581279.0,0.0,0.0,774258.0,3642369.0,3314257.0,8.9,77210.0,34.0
4305254171881433460,0,,1,3,13.0,3642369.0,14628.0,0.0,0.0,19904.0,706620.0,583983.0,8.9,14634.0,33.0
-5116994503993761458,0,,1,9,4.0,1615361.0,21853.0,13325.0,0.0,44193.0,826818.0,700693.0,19.9,21860.0,24.0
-2926412350989091110,0,,1,9,4.0,1705670.0,5848.0,4958.0,0.0,24245.0,193046.0,155682.0,19.9,5864.0,78.0
2196351833570042612,0,,1,5,1.0,1930254.0,35661.0,27445.0,65525.0,18921.0,1721626.0,1508876.0,8.9,35666.0,78.0
5107911566261276870,0,,1,8,1.0,871757.0,18526.0,26203.0,44790.0,36706.0,807392.0,432042.0,13.4,18536.0,52.0
6534991011858723175,0,,1,9,3.0,4764263.0,190571.0,0.0,291441.0,0.0,4764219.0,4335049.0,9.9,100991.0,77.0
-4979471748682605565,0,,1,9,14.0,1821184.0,15836.0,194544.0,0.0,314732.0,598563.0,494680.0,19.9,15825.0,29.0
522056172887883887,0,,1,9,5.0,1821184.0,4121.0,13442.0,0.0,45353.0,155408.0,120658.0,19.9,4109.0,42.0
-6207265197576737149,0,,1,9,13.0,1092711.0,29139.0,0.0,0.0,0.0,1092711.0,926026.0,19.9,28889.0,2.0
-210046128423862260,1,87517.3,1,1,1.0,3399544.0,139738.0,52265.0,49992.0,80436.0,3399544.0,1518746.0,9.4,72901.0,50.0
5919131469015854937,0,,1,11,1.0,5955273.0,209562.0,11838.0,28388.0,70321.0,5955273.0,5418811.0,9.9,126239.0,44.0
2020308930827237516,0,,1,3,3.0,6070615.0,72617.0,0.0,105880.0,0.0,3426255.0,3117612.0,9.9,72629.0,66.0
-1979028731912340293,0,,1,4,13.0,3642369.0,467936.0,4806.0,0.0,66467.0,3642369.0,3314257.0,8.9,77210.0,66.0
-6629616263714490520,0,,1,6,16.0,808252.0,18305.0,14004.0,49312.0,22699.0,808606.0,638799.0,11.9,17946.0,51.0
1032632149721708310,0,,1,4,13.0,3642369.0,1722.0,0.0,0.0,10583.0,82560.0,63508.0,9.4,1730.0,42.0
8261487981362852106,0,,1,6,1.0,668494.0,20188.0,18778.0,35865.0,12437.0,668982.0,171343.0,11.4,14679.0,73.0
-4570967604955491865,0,,1,9,1.0,861801.0,16061.0,6659.0,38212.0,15290.0,723617.0,598031.0,11.9,16060.0,61.0
-2973663597854719971,0,,1,6,13.0,2428246.0,130806.0,99338.0,0.0,348582.0,2428246.0,2209505.0,14.9,57640.0,12.0
-5948499690195613097,1,6697.55,1,6,3.0,864475.0,3195.0,27411.0,52313.0,30445.0,144481.0,111138.0,11.9,3207.0,77.0
-3761120577451418207,1,104443.05,1,4,16.0,6022050.0,66064.0,54432.0,59116.0,124316.0,3304843.0,1667302.0,7.4,66065.0,86.0
8115507505259220946,1,24295.1,1,1,14.0,3642369.0,2676.0,27848.0,0.0,51026.0,120198.0,92460.0,11.9,2668.0,12.0
-8953140902039983696,0,,1,4,16.0,6070615.0,8620.0,728.0,15668.0,1457.0,421301.0,348183.0,8.4,8624.0,47.0
-731457862539782260,0,,2,3,16.0,6070615.0,16561.0,0.0,15461.0,0.0,818319.0,693490.0,7.9,16561.0,77.0
-7120222203994630983,0,,2,6,5.0,2428246.0,59444.0,26198.0,0.0,79180.0,2428246.0,2209505.0,14.9,57640.0,
-5014405456537625608,0,,3,8,9.0,2428246.0,42480.0,78149.0,0.0,263484.0,1639066.0,1436518.0,17.9,42467.0,86.0
8837756813518458487,0,,2,7,16.0,3642369.0,7234.0,31556.0,4401.0,46670.0,349667.0,288982.0,8.9,7243.0,50.0
-1420762764010248122,0,,1,5,13.0,506547.0,12276.0,911.0,0.0,1821.0,506289.0,418421.0,10.9,11237.0,66.0
1410898198134892544,0,,2,4,1.0,6070615.0,111465.0,46370.0,84495.0,164184.0,5346998.0,4403245.0,6.4,106889.0,29.0
3036707590161421873,0,,4,1,14.0,3642369.0,21295.0,51951.0,0.0,133741.0,959157.0,812846.0,11.9,21287.0,62.0
8903985147981366192,0,,1,7,3.0,1082740.0,35189.0,0.0,38875.0,0.0,1082998.0,888058.0,8.9,22429.0,54.0
-2323848826329286596,0,,1,11,1.0,6070615.0,155541.0,11170.0,204422.0,80456.0,5847216.0,5022759.0,7.9,118281.0,86.0
7479768830822746740,0,,1,7,13.0,3642369.0,80983.0,21794.0,0.0,40954.0,3642369.0,3314257.0,10.9,80839.0,77.0
-6327297660491164609,0,,1,1,2.0,3642369.0,25169.0,28731.0,18979.0,105905.0,1187412.0,1040677.0,9.9,25179.0,72.0
-8825892095640328056,0,,1,9,13.0,207811.0,1713.0,0.0,0.0,0.0,64349.0,49960.0,19.9,1701.0,38.0
-753401425395947326,0,,1,8,14.0,2428246.0,7354.0,3576.0,0.0,12391.0,290175.0,223212.0,17.9,7353.0,21.0
6101798158139247836,1,7588.25,2,1,5.0,3642369.0,105084.0,14438.0,0.0,114455.0,3642369.0,3314257.0,11.9,80839.0,23.0
6427145469258574561,0,,2,6,14.0,2428246.0,45822.0,23956.0,0.0,91728.0,1789617.0,1537281.0,14.9,45834.0,56.0
1974624789755795444,1,58508.60000000001,1,10,1.0,6070615.0,101098.0,52435.0,134655.0,99328.0,5056822.0,4367510.0,7.4,101094.0,86.0
8604704507916536787,0,,3,7,4.0,3642369.0,39770.0,25155.0,0.0,52860.0,1897674.0,1049427.0,9.4,39762.0,70.0
-2816260982187898424,0,,1,1,3.0,3642369.0,22086.0,4367.0,25300.0,55321.0,1053859.0,767507.0,9.4,22082.0,2.0
2642421603459978444,0,,1,7,12.0,3642369.0,18862.0,9106.0,0.0,18212.0,849886.0,720242.0,11.9,18862.0,66.0
1810009684583831501,0,,1,1,13.0,3642369.0,86568.0,4796.0,0.0,8620.0,3642369.0,3314257.0,11.9,82689.0,50.0
-8296548183985221950,0,,1,7,13.0,0.0,0.0,41644.0,0.0,77958.0,825604.0,458301.0,9.4,17705.0,86.0
1646014843439969106,0,,1,9,9.0,1821184.0,2299.0,77165.0,0.0,134806.0,87417.0,67871.0,19.9,2311.0,74.0
-8212334890298761044,0,,2,13,1.0,5767084.0,197283.0,41074.0,234743.0,67978.0,5767084.0,5247574.0,7.9,119435.0,86.0
-5873629647572891439,0,,1,4,1.0,6070615.0,103229.0,34266.0,112313.0,112142.0,5225585.0,4488778.0,6.9,103226.0,11.0
-5544249726834517627,1,12780.2,1,2,3.0,6070615.0,4645.0,21976.0,19698.0,30846.0,231897.0,57413.0,7.4,4647.0,63.0
-7535744215737188160,1,15715.05,1,8,8.0,2428246.0,34807.0,43690.0,0.0,58572.0,1373173.0,1203482.0,17.9,34795.0,78.0
-2639354403931991694,0,,2,2,16.0,6070615.0,39399.0,607.0,34810.0,1079.0,871740.0,813190.0,7.9,39397.0,86.0
-5457944350366003712,0,,1,3,3.0,6070615.0,38740.0,19417.0,65607.0,49869.0,1914672.0,1644703.0,7.9,38731.0,47.0
8823230219645483620,0,,3,12,3.0,6070615.0,24923.0,4856.0,37168.0,9713.0,1232335.0,1080049.0,7.9,24928.0,67.0
2701715045035606457,0,,1,4,14.0,3642369.0,13573.0,0.0,0.0,29270.0,655626.0,541840.0,8.9,13578.0,77.0
-2260945432272692479,0,,1,8,1.0,1445755.0,61256.0,25431.0,62868.0,26713.0,1446020.0,1267327.0,11.9,33571.0,86.0
3540303522708571484,1,21889.25,2,5,3.0,1350840.0,43902.0,0.0,8738.0,0.0,1351319.0,1184328.0,8.9,28645.0,39.0
-4243205910367781104,0,,2,6,14.0,2428246.0,23286.0,14387.0,0.0,18243.0,991938.0,696268.0,14.4,23287.0,78.0
-3342744020803729927,0,,1,1,14.0,0.0,0.0,3033127.0,0.0,7136133.0,679909.0,561908.0,11.4,14919.0,2.0
-1778974415747130804,1,28970.35,2,1,1.0,1884250.0,22145.0,59002.0,51343.0,10242.0,1044146.0,856200.0,9.9,22134.0,37.0
1932648500970779688,0,,1,6,14.0,2428246.0,35384.0,16949.0,0.0,8676.0,1490943.0,1306699.0,14.9,35391.0,16.0
770418188510609275,0,,1,4,14.0,3642369.0,20944.0,911.0,0.0,1821.0,988296.0,837540.0,9.9,20950.0,73.0
-6751339471342486284,0,,1,1,4.0,3642369.0,158134.0,57115.0,0.0,213454.0,3642369.0,3128795.0,10.9,79012.0,78.0
-4793951228834999917,0,,1,8,8.0,0.0,0.0,31567.0,0.0,53215.0,594920.0,128961.0,17.4,14914.0,69.0
-3552345874030728561,0,,1,10,3.0,6070615.0,45487.0,0.0,32490.0,0.0,2248556.0,2046001.0,7.9,45486.0,75.0
3746597684123973726,0,,1,8,1.0,1275481.0,25889.0,25451.0,65413.0,46526.0,1193483.0,1045997.0,10.9,25890.0,59.0
-8732585185412262503,0,,1,7,13.0,3642369.0,7181.0,4249.0,0.0,14574.0,331456.0,273930.0,10.9,7195.0,39.0
7331671217127097644,0,,2,1,3.0,1019502.0,33134.0,0.0,17539.0,0.0,1019863.0,864290.0,9.9,22123.0,74.0
1200378131503994144,0,,1,7,14.0,3642369.0,70525.0,50134.0,0.0,122320.0,3251421.0,2958528.0,10.9,70532.0,66.0
-7820141197740298884,0,,1,4,8.0,3642369.0,13737.0,911.0,0.0,18114.0,563353.0,482323.0,7.9,13731.0,18.0
8715589744814213301,1,42851.4,1,7,3.0,2016146.0,49156.0,27124.0,31269.0,7373.0,2016658.0,1834994.0,8.9,42749.0,86.0
8937251788544625317,0,,2,6,5.0,2428246.0,36678.0,31218.0,0.0,63299.0,1562576.0,1369480.0,14.4,36683.0,35.0
7230236983971868939,1,3237.3500000000013,1,1,16.0,993380.0,33609.0,3642.0,23795.0,6071.0,993153.0,841654.0,9.9,21544.0,2.0
2058564398347446370,0,,1,6,14.0,2428246.0,71034.0,35742.0,0.0,126618.0,2428246.0,2209505.0,14.9,57640.0,38.0
-4152729719643389794,0,,1,9,14.0,207811.0,1713.0,0.0,0.0,0.0,64349.0,49960.0,19.9,1701.0,23.0
411360871446473391,0,,3,6,14.0,2428246.0,12195.0,16265.0,0.0,39430.0,519645.0,429458.0,14.4,12199.0,74.0
4331725661032106239,0,,1,6,5.0,2428246.0,2684.0,5338.0,0.0,6649.0,112913.0,86856.0,14.9,2680.0,2.0
3834032596295308826,0,,1,4,3.0,6070615.0,55613.0,22848.0,298.0,3935.0,2748774.0,2361197.0,7.9,55604.0,86.0
3757532113695661371,0,,1,5,13.0,3642369.0,75249.0,31384.0,0.0,116961.0,3468749.0,3156278.0,10.9,75261.0,59.0
6269477006604622844,0,,1,9,15.0,717882.0,19144.0,0.0,0.0,0.0,717547.0,593014.0,11.9,15925.0,13.0
6115065326326797138,0,,1,5,14.0,3642369.0,67674.0,80082.0,0.0,149426.0,3191929.0,2741867.0,9.9,67662.0,54.0
2265255939754144080,0,,1,9,13.0,1821184.0,7388.0,6967.0,0.0,9258.0,285319.0,219476.0,18.9,7386.0,76.0
-6885841105784140962,1,42797.15,1,11,1.0,6070615.0,62699.0,8202.0,64311.0,10650.0,3173718.0,2887823.0,6.9,62702.0,86.0
-890819810226410852,0,,1,7,14.0,3642369.0,102469.0,26407.0,0.0,80011.0,3642369.0,3314257.0,10.9,80839.0,54.0
531088968740473089,0,,3,5,14.0,3642369.0,54579.0,4881.0,0.0,108051.0,2604294.0,2249815.0,9.4,54568.0,50.0
-173808223281373463,0,,1,1,13.0,3642369.0,56512.0,32544.0,0.0,74301.0,2546016.0,2316666.0,11.9,56506.0,16.0
1518444797327234668,0,,1,1,9.0,3642369.0,25737.0,16914.0,0.0,64028.0,1186198.0,1039612.0,10.9,25734.0,36.0
-2491387101030023663,0,,1,2,3.0,6070615.0,13186.0,0.0,2395.0,0.0,651984.0,538830.0,7.9,13189.0,32.0
-2765707048788897439,0,,1,2,7.0,3642369.0,91587.0,55139.0,0.0,175047.0,3642369.0,3314257.0,7.9,75433.0,59.0
-6092245811709246951,0,,1,9,14.0,1821184.0,8723.0,15394.0,0.0,25508.0,330241.0,272926.0,19.9,8731.0,61.0
6674992730449501214,0,,2,8,9.0,379911.0,8330.0,0.0,0.0,0.0,343597.0,271923.0,15.9,8337.0,77.0
6164106696448042474,0,,1,7,12.0,3642369.0,11514.0,15731.0,0.0,39338.0,536642.0,443506.0,10.4,11508.0,54.0
5838157233254318113,0,,2,5,4.0,3642369.0,23318.0,607.0,0.0,38580.0,1099995.0,964062.0,9.9,23318.0,86.0
8562308251717065484,0,,1,7,13.0,728474.0,20033.0,0.0,0.0,0.0,728474.0,602045.0,10.4,15984.0,73.0
-2941051264480262877,1,182118.45,1,1,14.0,3642369.0,48143.0,94480.0,0.0,211905.0,2219417.0,2019487.0,10.9,48145.0,16.0
-3213978669924728741,0,,1,7,13.0,3642369.0,2790.0,20664.0,0.0,21088.0,128697.0,99920.0,10.9,2792.0,73.0
-6015249401345926146,0,,1,4,14.0,0.0,0.0,86155.0,0.0,169867.0,922733.0,714816.0,7.4,18887.0,77.0
3950335595317056184,1,3237.3500000000013,1,1,1.0,280829.0,164795.0,112619.0,95660.0,127597.0,280462.0,196324.0,9.9,5945.0,59.0
-1930830588964834421,0,,1,4,12.0,3642369.0,18999.0,24022.0,0.0,63083.0,917877.0,777862.0,8.9,19009.0,72.0
9116685751264967516,0,,1,8,13.0,2428246.0,7719.0,57120.0,0.0,84328.0,304745.0,251855.0,17.9,7722.0,77.0
-3458202074980351791,0,,1,4,13.0,3642369.0,34764.0,41331.0,0.0,94497.0,1698558.0,1488657.0,8.4,34767.0,51.0
-7779176709963996156,1,141077.35,1,4,4.0,3642369.0,188612.0,13054.0,0.0,183107.0,3642369.0,3314257.0,9.4,76319.0,78.0
1588888602845089033,1,15176.55,1,13,3.0,6070615.0,22033.0,31734.0,31896.0,55630.0,1089068.0,922939.0,7.9,22030.0,31.0
6101746612068998440,0,,1,11,1.0,6070615.0,102441.0,8949.0,109150.0,16575.0,5064107.0,4607922.0,7.9,102440.0,86.0
8751022880879056049,0,,1,1,7.0,1040295.0,28608.0,0.0,0.0,21518.0,1040503.0,881782.0,10.9,22571.0,31.0
-5621458323646448782,0,,2,7,15.0,289026.0,2310.0,0.0,3035.0,1870.0,111699.0,85922.0,8.9,2316.0,37.0
-6015559899487766593,0,,1,1,14.0,3642369.0,14424.0,26510.0,0.0,41103.0,656841.0,542843.0,11.4,14416.0,50.0
6612283849595091491,0,,1,2,3.0,6070615.0,19020.0,21570.0,18183.0,35831.0,928804.0,787122.0,8.4,19011.0,54.0
-4641905146893228886,0,,1,6,13.0,2428246.0,3147.0,911.0,0.0,5242.0,132339.0,102748.0,14.9,3141.0,62.0
2362815330012743920,0,,1,4,12.0,3642369.0,43804.0,8802.0,0.0,66564.0,2140499.0,1947679.0,8.4,43813.0,77.0
-2759873750297457084,0,,2,4,3.0,6070615.0,13325.0,850.0,11149.0,1700.0,620417.0,490129.0,7.9,12550.0,68.0
-8661361613817741362,0,,1,8,6.0,2428246.0,18775.0,11413.0,0.0,13054.0,749114.0,553681.0,17.4,18779.0,69.0
-3487485587719495655,0,,2,4,5.0,3642369.0,68453.0,0.0,0.0,0.0,3383761.0,3078946.0,7.9,68449.0,47.0
317555261994934324,0,,1,8,13.0,2428246.0,20786.0,42200.0,0.0,113922.0,794036.0,672912.0,19.4,20773.0,2.0
-7051824525542012657,0,,1,4,15.0,3642369.0,33550.0,26009.0,0.0,2356.0,1658492.0,1453542.0,7.9,33549.0,78.0
5466959360317169388,0,,1,3,13.0,3642369.0,21755.0,9539.0,0.0,61267.0,1050216.0,890014.0,8.9,21750.0,57.0
-4507066954983003113,0,,1,3,12.0,3642369.0,10759.0,7892.0,0.0,72939.0,519645.0,429458.0,8.9,10762.0,78.0
-3948102541483151237,1,103882.8,1,5,1.0,2108162.0,65602.0,39725.0,35136.0,40011.0,2107718.0,1917851.0,9.4,44163.0,86.0
-772490831238023310,1,61342.8,1,5,7.0,3642369.0,69605.0,6050.0,0.0,141034.0,3282989.0,2987251.0,9.9,69610.0,86.0
7141762990657067919,0,,1,5,3.0,370501.0,6384.0,0.0,9489.0,0.0,304745.0,251855.0,9.4,6385.0,64.0
8537599364844227651,0,,1,7,3.0,2975448.0,54652.0,64519.0,65949.0,16807.0,1323394.0,1085183.0,9.9,28053.0,64.0
2643020251626693975,0,,3,8,9.0,2323872.0,26760.0,35210.0,0.0,80446.0,1056287.0,895158.0,17.9,26765.0,86.0
-4581337723228260231,0,,1,12,3.0,6070615.0,121495.0,22815.0,136758.0,53371.0,6006266.0,5159383.0,7.9,121498.0,2.0
6948930313989792620,1,60706.15,1,1,4.0,2341739.0,39802.0,25992.0,0.0,32667.0,1834540.0,1575870.0,10.9,39796.0,69.0
-3044075520909414181,0,,1,5,14.0,3642369.0,6661.0,191158.0,0.0,329794.0,307173.0,253862.0,10.9,6663.0,3.0
-4711267561867265009,0,,2,5,14.0,3642369.0,183654.0,63491.0,0.0,329678.0,3642369.0,3314257.0,10.4,78108.0,22.0
-6107600085409313089,0,,1,5,3.0,1527429.0,35099.0,5464.0,50896.0,62776.0,1527367.0,1338622.0,8.9,32753.0,86.0
750558041921113476,0,,1,3,7.0,3642369.0,15450.0,23252.0,461.0,91761.0,763683.0,647189.0,7.9,15448.0,86.0
8424852355520892931,0,,1,5,6.0,2922489.0,80368.0,0.0,0.0,13556.0,2922394.0,2659139.0,9.9,63394.0,63.0
-7553309485086528976,0,,2,2,16.0,6070615.0,21502.0,0.0,38131.0,0.0,1062358.0,900303.0,7.9,21498.0,66.0
875879921268977902,0,,1,12,2.0,6070615.0,75149.0,911.0,72560.0,14745.0,3715216.0,3191371.0,7.9,75154.0,86.0
-3714298840825855431,0,,1,3,9.0,3642369.0,1612.0,3035.0,0.0,12161.0,78918.0,60706.0,7.9,1600.0,53.0
-7600634586554014130,0,,1,8,14.0,2428246.0,664752.0,182800.0,0.0,1329759.0,2428246.0,2209505.0,17.9,61529.0,77.0
-6934957572216670117,0,,1,1,13.0,3642369.0,6636.0,2428.0,0.0,11425.0,298674.0,231890.0,11.9,6629.0,2.0
3248056859311561578,0,,1,8,8.0,2428246.0,34704.0,43270.0,0.0,98918.0,1446020.0,1225441.0,15.4,34705.0,86.0
-2534733169315009127,0,,1,7,14.0,3642369.0,71172.0,50071.0,0.0,161968.0,3357050.0,2883706.0,9.9,71162.0,62.0
-1173138313268260291,0,,1,8,13.0,2428246.0,27637.0,12582.0,0.0,55591.0,1079355.0,914708.0,18.4,27644.0,34.0
1286684150307108874,0,,1,2,13.0,3642369.0,52187.0,73697.0,0.0,182136.0,2549658.0,2319980.0,8.4,52187.0,77.0
