client_id,gender,age,region,city,citizenship,education,job_type
-7498220228970483153,M,38.0,25,33,RUSSIA,,
1390525419121176905,M,60.0,40,1873,RUSSIA,,
6202605031185086969,M,40.0,3,72,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-8548891095657227159,M,31.0,8,195,RUSSIA,,
1016426169411541219,M,29.0,17,1204,RUSSIA,MIDDLE_PROFESSIONAL,
580598303186722031,F,50.0,-1,-1,RUSSIA,,
-2749095521790994835,F,60.0,9,11,RUSSIA,HIGHER_PROFESSIONAL,
8468317147636105777,F,54.0,1,252,RUSSIA,MIDDLE_PROFESSIONAL,
360838749976131509,M,59.0,67,339,RUSSIA,MIDDLE_PROFESSIONAL,
7720834842769632906,F,45.0,17,633,RUSSIA,HIGHER_PROFESSIONAL,
321047764543982852,F,49.0,16,84,RUSSIA,MIDDLE_PROFESSIONAL,
-1847044073860620644,F,50.0,42,89,RUSSIA,FULL_GENERAL,
1055015111517493500,M,63.0,0,42,RUSSIA,,
8161128547471176151,F,30.0,52,226,RUSSIA,,
-5730676125052170246,M,42.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
2593761539295659459,F,41.0,6,1093,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
7991009612365204721,M,42.0,22,139,RUSSIA,,
-3829360007079962022,F,43.0,42,354,RUSSIA,MIDDLE_PROFESSIONAL,
3831540174857673652,F,30.0,7,13,RUSSIA,,
-688234966435265188,M,39.0,64,251,RUSSIA,TWO_AND_MORE_HIGHER,
7407620019616763897,F,55.0,16,239,RUSSIA,,
4002323776244812767,M,36.0,64,1041,RUSSIA,FULL_GENERAL,
-7274849314209868609,F,45.0,0,42,RUSSIA,MIDDLE_PROFESSIONAL,
-6354543864190766606,M,40.0,52,569,RUSSIA,FULL_GENERAL,
6505957059893188180,F,31.0,1,1,RUSSIA,,
-2358787288155445413,F,61.0,17,2416,RUSSIA,,
-7571987217326247890,M,41.0,10,1861,RUSSIA,,
2359050676295313452,F,52.0,56,218,RUSSIA,,
-5157580977474900026,M,60.0,8,440,RUSSIA,,
-6142420083623125081,M,39.0,28,1574,RUSSIA,HIGHER_PROFESSIONAL,
-273946447050323615,F,48.0,39,329,RUSSIA,MIDDLE_PROFESSIONAL,
-4190482377863578228,M,58.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
926611146759784078,M,36.0,25,33,RUSSIA,,
-9199536541268740426,M,33.0,0,115,RUSSIA,,
4832294990284185001,F,53.0,36,59,RUSSIA,,
-7026354357358211484,M,26.0,31,52,RUSSIA,PRIMARY_PROFESSIONAL,STUDENT
-8507662715244124326,F,52.0,45,119,RUSSIA,,
2042573413887479475,M,61.0,9,454,RUSSIA,HIGHER_PROFESSIONAL,
3364920165183604395,M,39.0,37,60,RUSSIA,,
572980880002857846,F,62.0,25,33,RUSSIA,,
1155016523529275624,M,30.0,20,104,RUSSIA,HIGHER_PROFESSIONAL,
865814167429829350,F,37.0,40,78,RUSSIA,,
-1331675715919567752,F,56.0,28,65,RUSSIA,MIDDLE_PROFESSIONAL,
7424065165434506552,M,44.0,0,41,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
2164711179591423894,F,47.0,1,1,RUSSIA,,
-36615271568626887,M,27.0,72,602,RUSSIA,,
-4847787598271725000,M,21.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
2707171000242883231,F,62.0,26,163,RUSSIA,MIDDLE_PROFESSIONAL,
4511853316256538998,F,34.0,15,307,RUSSIA,,
-3785343745698567040,F,64.0,35,113,RUSSIA,,
5445199200975037280,F,30.0,7,13,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-2837066321634676121,M,42.0,55,2724,RUSSIA,,
8313105096789663221,F,65.0,20,75,RUSSIA,MIDDLE_PROFESSIONAL,
5960613739215621714,M,52.0,26,163,RUSSIA,MIDDLE_PROFESSIONAL,
-7352891276533657408,M,48.0,1,147,RUSSIA,,
7584688394847515849,M,53.0,53,259,RUSSIA,MIDDLE_PROFESSIONAL,
3080044524480045624,M,57.0,61,345,RUSSIA,MIDDLE_PROFESSIONAL,
-671414724295807674,M,40.0,34,3209,RUSSIA,MIDDLE_PROFESSIONAL,
7167900940698754599,M,24.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
-5953167402773150623,F,25.0,25,481,RUSSIA,MIDDLE_PROFESSIONAL,
4085268008036128174,F,25.0,37,60,RUSSIA,MIDDLE_PROFESSIONAL,
-8285460613076599670,M,32.0,8,499,RUSSIA,,
-7918811302264081008,M,55.0,10,2251,RUSSIA,MIDDLE_PROFESSIONAL,
5966895685493734026,F,39.0,29,114,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-2432103851693672702,M,65.0,9,352,RUSSIA,,
-4291747337988102225,F,64.0,31,1110,RUSSIA,,
6135252722742879618,F,55.0,61,1770,RUSSIA,,
-3547138856332289003,F,61.0,17,255,RUSSIA,MIDDLE_PROFESSIONAL,
1426003879387179772,F,43.0,7,13,RUSSIA,,
-4013821458732780162,F,31.0,37,291,RUSSIA,HIGHER_PROFESSIONAL,
1756319434368982753,F,27.0,19,803,RUSSIA,HIGHER_PROFESSIONAL,
-2174639453335155161,M,34.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
8962523650787937328,M,35.0,3,510,RUSSIA,,
-6613919565965450161,M,27.0,0,42,RUSSIA,,
-7141865489270559263,M,36.0,40,78,RUSSIA,,
5269186600733403542,M,37.0,7,13,RUSSIA,,
7796097392052734262,M,33.0,25,33,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-2626765868897703644,F,37.0,26,163,RUSSIA,,
8517520843195928267,F,54.0,3,205,RUSSIA,HIGHER_PROFESSIONAL,
-4129713948923328167,F,39.0,8,208,RUSSIA,,
5359042932844284666,F,28.0,8,167,RUSSIA,,
-8362273815502078583,F,57.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
9069275456528623796,M,62.0,29,129,RUSSIA,,
-293397315131944167,F,29.0,35,113,RUSSIA,FULL_GENERAL,
-4115620231021376927,M,26.0,25,33,RUSSIA,,
-4813593963269949791,M,45.0,36,59,RUSSIA,,
-4959084140174703673,M,48.0,8,389,RUSSIA,,
2652866969432708428,M,41.0,37,523,RUSSIA,MIDDLE_PROFESSIONAL,
-1168417864139926430,M,32.0,7,9,RUSSIA,HIGHER_PROFESSIONAL,
2002756036829103750,M,51.0,43,3956,RUSSIA,,
724097936917529360,F,40.0,1,1,RUSSIA,,
-31393710278330260,M,41.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-4438069081854433972,M,34.0,42,2271,RUSSIA,,
2966734006557596055,M,22.0,26,163,RUSSIA,,
811345790163052867,F,43.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-8131884441362639877,F,46.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
7958941813352600973,M,41.0,25,33,RUSSIA,,
5025335054667307593,M,63.0,61,345,RUSSIA,,
-1190452326874537649,M,44.0,37,3851,RUSSIA,,
5273717215337225479,F,39.0,26,163,RUSSIA,,
-7779678372930090807,F,27.0,37,674,RUSSIA,,
8391418819371017981,M,25.0,29,1715,RUSSIA,,
6805438764561071059,F,25.0,0,40,RUSSIA,HIGHER_PROFESSIONAL,
1272558035406244315,F,65.0,37,66,RUSSIA,,
-8489356572439562891,M,48.0,29,2512,RUSSIA,,
-7727860115461216325,F,54.0,8,505,RUSSIA,,
8301575126130862172,F,51.0,51,146,RUSSIA,FULL_GENERAL,
-6536749374124244306,M,46.0,45,40,RUSSIA,,
-2264569857021576780,M,38.0,37,66,RUSSIA,MIDDLE_PROFESSIONAL,
-8229429291069781927,M,48.0,25,33,RUSSIA,,
-77429374198484181,F,44.0,9,123,RUSSIA,,
4290543782469060094,F,46.0,22,139,RUSSIA,,
7602798289688340455,M,31.0,7,13,RUSSIA,,
3793218395624080548,F,36.0,56,218,RUSSIA,MIDDLE_PROFESSIONAL,
7329132284132955123,M,29.0,27,1232,RUSSIA,,
7380767425459305942,M,31.0,66,2078,RUSSIA,PRIMARY_PROFESSIONAL,
-1219664946881620343,F,42.0,36,59,RUSSIA,,
6628664570222312494,F,50.0,22,139,RUSSIA,HIGHER_PROFESSIONAL,
9019626239622677885,M,33.0,25,481,RUSSIA,HIGHER_PROFESSIONAL,
-4637360625179344444,F,41.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
-6392739704826552740,M,53.0,1,147,RUSSIA,,
-3160672678785067844,F,33.0,16,748,RUSSIA,HIGHER_PROFESSIONAL,
3038568444245128226,M,39.0,25,33,RUSSIA,,
-4974573474278864700,M,62.0,55,2364,RUSSIA,MIDDLE_PROFESSIONAL,
7810575499681480481,M,64.0,7,13,RUSSIA,,
392412489698678758,F,38.0,28,65,RUSSIA,MIDDLE_PROFESSIONAL,
-6161237646531798989,F,27.0,1,1,RUSSIA,,
4066603026245027730,F,38.0,60,1749,RUSSIA,,
2523527087423883094,M,38.0,7,13,RUSSIA,,
-2976778811270917232,F,50.0,0,0,RUSSIA,HIGHER_PROFESSIONAL,
-7490753107291351626,M,49.0,7,13,RUSSIA,,
2617848016004383711,M,44.0,7,579,RUSSIA,HIGHER_PROFESSIONAL,
-7091800216052230389,M,55.0,12,634,RUSSIA,,
-7939710964400254853,M,28.0,65,426,RUSSIA,,
-6044832296674979690,F,32.0,26,163,RUSSIA,,
-9147046739199776100,M,28.0,25,33,RUSSIA,,
3764503033740167587,F,60.0,45,119,RUSSIA,,
7982027275640047399,M,34.0,1,147,RUSSIA,HIGHER_PROFESSIONAL,
5296797935787204943,F,54.0,0,14,RUSSIA,MIDDLE_PROFESSIONAL,
-6898747079673345667,M,28.0,0,115,RUSSIA,MIDDLE_PROFESSIONAL,
4468764700984614377,M,38.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
5413854167487669446,M,25.0,8,195,RUSSIA,,
-3376989873773585571,M,28.0,28,65,RUSSIA,,
8270390036059720769,M,40.0,1,1,RUSSIA,,
-3050361893285024889,M,56.0,7,13,RUSSIA,,
7283142798531516467,F,51.0,15,517,RUSSIA,HIGHER_PROFESSIONAL,
816139553661163969,F,37.0,6,1093,RUSSIA,HIGHER_PROFESSIONAL,
-8821062461057223855,F,39.0,30,46,RUSSIA,,
-4288639819375506038,F,30.0,1,1,RUSSIA,,
664307725916459491,F,50.0,14,19,RUSSIA,HIGHER_PROFESSIONAL,
6049893358571892552,F,51.0,0,204,RUSSIA,HIGHER_PROFESSIONAL,
-6837250106441169519,F,27.0,26,470,RUSSIA,,
7334740629855417683,F,47.0,0,47,RUSSIA,HIGHER_PROFESSIONAL,
-8038900624198225008,M,55.0,36,415,RUSSIA,MIDDLE_PROFESSIONAL,
-730306899875066376,M,36.0,4,5,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
4586221412939149545,M,34.0,25,33,RUSSIA,,
4995490348070822475,F,59.0,9,123,RUSSIA,,
4741576204206124326,M,43.0,0,115,RUSSIA,HIGHER_PROFESSIONAL,
2394420734956370667,F,38.0,0,86,RUSSIA,MIDDLE_PROFESSIONAL,
2867835159856366166,F,59.0,27,471,RUSSIA,MIDDLE_PROFESSIONAL,
5263983988018978827,M,40.0,61,247,RUSSIA,HIGHER_PROFESSIONAL,
7880311847280060793,M,40.0,0,47,RUSSIA,,
-1499339758431632262,M,44.0,0,527,RUSSIA,MIDDLE_PROFESSIONAL,
-687697650005109077,M,63.0,20,104,RUSSIA,,
-8772444165308979700,F,38.0,0,47,RUSSIA,,
3660473497270141988,F,61.0,8,245,RUSSIA,MIDDLE_PROFESSIONAL,
-2725163718837090225,F,44.0,36,59,RUSSIA,,
8972368144632663577,M,27.0,17,2760,RUSSIA,,
-4633378212440755428,F,45.0,61,584,RUSSIA,MIDDLE_PROFESSIONAL,
-6687358510560332821,F,51.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
-7496716784331823369,M,46.0,9,123,RUSSIA,,
-6792093222836452349,M,58.0,0,39,RUSSIA,HIGHER_PROFESSIONAL,
-8724419792860341916,M,37.0,11,16,RUSSIA,TWO_AND_MORE_HIGHER,
2985348378913777656,F,32.0,7,13,RUSSIA,,
-46613631802419527,M,41.0,30,2206,RUSSIA,,
3292031612001949845,M,47.0,25,33,RUSSIA,,
2525238391028953145,F,25.0,26,2584,RUSSIA,,
-8075376831029957227,F,43.0,25,33,RUSSIA,,
7839290667056927525,F,37.0,0,47,RUSSIA,HIGHER_PROFESSIONAL,
6098163095951442110,F,55.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
2446607378713930648,F,34.0,58,194,RUSSIA,MIDDLE_PROFESSIONAL,
3640893161455278007,M,47.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
3305913598518706474,F,61.0,42,89,RUSSIA,,
-6362036709668224870,F,33.0,53,243,RUSSIA,,
4140181337661560877,F,47.0,53,259,RUSSIA,HIGHER_PROFESSIONAL,
3132637957788363211,F,56.0,25,33,RUSSIA,,
2370634170970414279,M,42.0,57,503,RUSSIA,,
-878090882082510167,M,58.0,3,202,RUSSIA,,
-6916376422864827171,M,37.0,23,1052,RUSSIA,,
5560222796538762115,M,27.0,26,163,RUSSIA,,
7915590764618133792,F,32.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
3884269132534568973,M,33.0,21,1595,RUSSIA,HIGHER_PROFESSIONAL,
-4235716492408300018,M,34.0,28,65,RUSSIA,MIDDLE_PROFESSIONAL,
-8461450554826920804,M,56.0,9,123,RUSSIA,,
4241468684618156782,M,38.0,47,128,RUSSIA,HIGHER_PROFESSIONAL,
604776776886708802,F,40.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
-7231644755824085346,M,46.0,1,1,RUSSIA,,
-7128168235325940088,M,33.0,50,145,RUSSIA,,
-3280765530973591134,M,29.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-2705907601967112265,F,37.0,22,139,RUSSIA,,
-1399760330575437184,F,33.0,10,97,RUSSIA,,
-631255726193204436,M,38.0,25,33,RUSSIA,,
-5171008989979423812,M,25.0,28,65,RUSSIA,,
-6877594654846791988,M,45.0,7,13,RUSSIA,,
7515673911595561883,F,32.0,21,3226,RUSSIA,,
-5942552195497122617,M,49.0,0,14,RUSSIA,MIDDLE_PROFESSIONAL,
4742041699845445200,F,52.0,1,1,RUSSIA,,
4868805153221600485,F,37.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
-139347179120931473,F,40.0,16,84,RUSSIA,,
2734379501558685420,F,39.0,25,33,RUSSIA,,
-450990452293612922,F,46.0,9,185,RUSSIA,MIDDLE_PROFESSIONAL,
5143569314749635444,F,42.0,46,122,RUSSIA,,
-1317382201994588697,M,55.0,17,25,RUSSIA,MIDDLE_PROFESSIONAL,
7690893120143412178,F,27.0,8,293,RUSSIA,,
-3266815118956930637,F,50.0,9,768,RUSSIA,FULL_GENERAL,
1069298723216612149,M,29.0,16,239,RUSSIA,HIGHER_PROFESSIONAL,
4739723798191342222,M,46.0,3,205,RUSSIA,,
2801811766624087928,F,37.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
3470149947197032596,M,43.0,42,3551,RUSSIA,,
-7159738737721164949,F,35.0,15,548,RUSSIA,,
-3665734833932530071,F,55.0,0,1415,RUSSIA,HIGHER_PROFESSIONAL,
-2631910135580190276,M,49.0,60,200,RUSSIA,,
-3910504623756593697,M,42.0,15,20,RUSSIA,,
-6304516209347961929,F,61.0,39,112,RUSSIA,,
3087563482430464898,F,26.0,0,14,RUSSIA,HIGHER_PROFESSIONAL,
7797371268729471212,F,45.0,37,1365,RUSSIA,,
-6323789346116544022,M,26.0,46,2178,RUSSIA,,
-1896864663153941231,M,44.0,54,197,RUSSIA,,
1992332054859938069,F,28.0,45,119,RUSSIA,,
-1252872697397609022,F,48.0,11,16,RUSSIA,,
-3574678313627855164,F,51.0,17,362,RUSSIA,,
4437520218501439494,F,57.0,47,128,RUSSIA,MIDDLE_PROFESSIONAL,
-1185771199127367903,F,39.0,3,205,RUSSIA,,
-8594327292205349480,F,53.0,0,438,RUSSIA,,
3776818469436438856,M,42.0,1,1007,RUSSIA,HIGHER_PROFESSIONAL,
8283051925529120063,F,26.0,40,1472,RUSSIA,MIDDLE_PROFESSIONAL,
-5993071478001188281,M,32.0,17,36,RUSSIA,HIGHER_PROFESSIONAL,
-1351208716071479132,M,51.0,20,104,RUSSIA,,
4009894694194058722,M,48.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
7133028122442717341,M,44.0,35,2889,RUSSIA,,
-2927672548605638404,M,30.0,10,12,RUSSIA,MIDDLE_PROFESSIONAL,
1580084941318156722,M,53.0,37,1437,RUSSIA,,
6635796107705448301,F,57.0,0,0,RUSSIA,HIGHER_PROFESSIONAL,
4223893498715332335,M,53.0,25,33,RUSSIA,,
1304006847388505836,M,57.0,39,4024,RUSSIA,,
2084475846981916185,F,39.0,9,185,RUSSIA,MIDDLE_PROFESSIONAL,
-2059334724087793429,M,41.0,7,13,RUSSIA,,
-6925350609425276693,F,47.0,1,1,RUSSIA,,
5828374106877453843,M,41.0,20,109,RUSSIA,,
6985604419581102906,F,59.0,46,122,RUSSIA,,
-3304299530784291264,M,49.0,14,2476,RUSSIA,,
-8654091874068807867,F,43.0,0,0,RUSSIA,HIGHER_PROFESSIONAL,
4734487839947437980,M,44.0,55,914,RUSSIA,,
3043236505627513781,F,38.0,0,115,RUSSIA,HIGHER_PROFESSIONAL,
-6217891826877570738,F,44.0,39,1278,RUSSIA,MIDDLE_PROFESSIONAL,
-2260326686599761906,F,39.0,48,288,RUSSIA,,
-876743123665956465,F,28.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
3245816481009329192,F,53.0,1,1,RUSSIA,,
-6296160789796217324,F,39.0,53,259,RUSSIA,MIDDLE_PROFESSIONAL,
-5985230940664472551,F,36.0,0,156,RUSSIA,,
-1100765260422455500,M,33.0,16,84,RUSSIA,,
-4579166506784385921,F,43.0,0,337,RUSSIA,MIDDLE_PROFESSIONAL,
-960128716880848088,M,33.0,8,324,RUSSIA,,
-3019495562434683615,M,55.0,1,1,RUSSIA,,
314162671210073399,M,27.0,25,33,RUSSIA,,
-9218923580775423458,M,47.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-1777379968593475948,F,47.0,28,416,RUSSIA,HIGHER_PROFESSIONAL,
5895043492764130879,F,64.0,21,132,RUSSIA,,
4095394158393432360,F,66.0,56,218,RUSSIA,MIDDLE_PROFESSIONAL,
1951975228287841074,F,34.0,25,33,RUSSIA,,
603323935315552624,M,31.0,10,3051,RUSSIA,,
-4390539947034289763,M,48.0,28,890,RUSSIA,HIGHER_PROFESSIONAL,
7869961541250239952,M,51.0,7,13,RUSSIA,,
-6492246923130197138,F,47.0,29,1732,RUSSIA,HIGHER_PROFESSIONAL,
7308481931057901764,F,57.0,29,129,RUSSIA,,
-3924092431394684095,M,45.0,3,205,RUSSIA,,
-5348143874350954427,M,49.0,47,128,RUSSIA,FULL_GENERAL,
-7048288135153685764,F,54.0,37,60,RUSSIA,,
8323845555691548369,F,53.0,72,920,RUSSIA,,
-663484814337639443,F,42.0,0,42,RUSSIA,,
-2444161582935405196,M,53.0,36,59,RUSSIA,MIDDLE_PROFESSIONAL,
7574445834510398943,M,60.0,2,3,RUSSIA,,
6634933887114926767,F,29.0,7,13,RUSSIA,,
-654143842908668149,M,39.0,-1,-1,RUSSIA,,
-5479238348754792648,M,39.0,1,231,RUSSIA,PRIMARY_PROFESSIONAL,
-195163824188211769,M,49.0,19,155,RUSSIA,MIDDLE_PROFESSIONAL,
472704848108878285,F,57.0,3,205,RUSSIA,,
-7847778184048282083,M,49.0,39,112,RUSSIA,HIGHER_PROFESSIONAL,
8815833631969807612,F,29.0,25,33,RUSSIA,,
-1819924375601592919,F,47.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
-7802078606509441243,F,38.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
124159057667787851,F,27.0,44,650,RUSSIA,,
-4232581552679317249,M,50.0,47,128,RUSSIA,,
6843737187564394841,M,54.0,70,490,RUSSIA,HIGHER_PROFESSIONAL,
-8632071437607228001,F,60.0,26,163,RUSSIA,MIDDLE_PROFESSIONAL,
567282989563002720,F,38.0,29,2350,RUSSIA,MIDDLE_PROFESSIONAL,
-2086005713013536949,M,60.0,52,226,RUSSIA,,
280369242567491063,F,57.0,20,109,RUSSIA,MIDDLE_PROFESSIONAL,
1593044805249218523,F,41.0,2,3,RUSSIA,HIGHER_PROFESSIONAL,
3923002906913767363,F,41.0,56,218,RUSSIA,,
3108932142059359521,F,29.0,25,33,RUSSIA,,
-801865637417604181,F,58.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
4436323312518602331,M,32.0,22,139,RUSSIA,HIGHER_PROFESSIONAL,
6939243159707834018,F,31.0,6,1767,RUSSIA,FULL_GENERAL,
-979232720400250527,F,38.0,64,308,RUSSIA,,
8730925656700343523,M,25.0,3,205,RUSSIA,,
-2587667094220605560,M,56.0,7,13,RUSSIA,,
42092955075013166,F,49.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
7717667004307663780,M,40.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-610832320063823534,M,46.0,21,132,RUSSIA,HIGHER_PROFESSIONAL,
827122018547394938,F,36.0,48,2876,RUSSIA,,
-399042462077915123,F,32.0,28,632,RUSSIA,HIGHER_PROFESSIONAL,
2971620672246526965,M,33.0,3,1284,RUSSIA,,
7752269805472953172,M,38.0,29,129,RUSSIA,,
-113303507151374507,M,39.0,9,454,RUSSIA,,
8870297765277916462,M,39.0,25,33,RUSSIA,MIDDLE_PROFESSIONAL,
6753765533951128782,F,48.0,20,4404,RUSSIA,,
-1940595474677841628,M,37.0,11,16,RUSSIA,,
-6228026386865057263,M,41.0,7,13,RUSSIA,,
-1032786341652386023,F,33.0,11,16,RUSSIA,,
-9059582621910998073,M,49.0,29,3624,RUSSIA,,
6687457208002280813,M,28.0,37,291,RUSSIA,HIGHER_PROFESSIONAL,
9025231868416409906,M,54.0,25,33,RUSSIA,,
4827096602472789848,M,63.0,5,6,RUSSIA,,
1972721082406480405,M,49.0,19,27,RUSSIA,,
5316444792161633492,M,38.0,82,1936,RUSSIA,,
-2054713569016622488,M,44.0,64,251,RUSSIA,,
-4374114298093934052,F,36.0,0,41,RUSSIA,,
5834178071380092407,F,51.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
3612556275984576024,M,34.0,7,13,RUSSIA,,
685855898624069811,M,44.0,3,205,RUSSIA,,
-5150066462070193221,M,35.0,2,2171,RUSSIA,,
3032871262910145364,F,35.0,42,851,RUSSIA,MIDDLE_PROFESSIONAL,
-3031433421823138576,M,27.0,58,1191,RUSSIA,MIDDLE_PROFESSIONAL,
2614549205475705875,M,41.0,8,10,RUSSIA,,
-6506487077691204239,F,47.0,56,218,RUSSIA,,
6572385981809905212,M,35.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
6838299547129256331,F,42.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
-6502678999583898129,F,34.0,7,13,RUSSIA,,
-7665183145099782558,F,37.0,29,129,RUSSIA,MIDDLE_PROFESSIONAL,
3776339949141869246,M,25.0,20,1336,RUSSIA,MIDDLE_PROFESSIONAL,
6867046930622332660,F,64.0,6,8,RUSSIA,,
-7119169367791622837,F,28.0,15,20,RUSSIA,,
-7242535716960479836,M,37.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
6807138819078685358,M,49.0,26,163,RUSSIA,HIGHER_PROFESSIONAL,
-8586438597186525598,F,52.0,1,540,RUSSIA,,
-1335419409393955562,F,33.0,36,59,RUSSIA,MIDDLE_PROFESSIONAL,
8209961044790361075,M,50.0,4,21,RUSSIA,,
-8737586901460535906,M,60.0,7,13,RUSSIA,TWO_AND_MORE_HIGHER,
105919400981757490,F,57.0,42,354,RUSSIA,MIDDLE_PROFESSIONAL,
-1069120699680593552,F,40.0,37,60,RUSSIA,,
6687832496908201685,F,40.0,0,116,RUSSIA,MIDDLE_PROFESSIONAL,
-25307220207931034,M,35.0,15,20,RUSSIA,,
-3164898975507758931,M,59.0,57,503,RUSSIA,HIGHER_PROFESSIONAL,
-1471056895844695244,F,38.0,17,255,RUSSIA,,
-2108186627681797148,M,37.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
-1846209650801005565,M,65.0,17,668,RUSSIA,,
4705082554511958098,M,34.0,26,163,RUSSIA,MIDDLE_PROFESSIONAL,
6908609661070737233,F,41.0,25,466,RUSSIA,MIDDLE_PROFESSIONAL,
9100348345874118595,F,59.0,0,47,RUSSIA,HIGHER_PROFESSIONAL,
-2190612065945553023,F,40.0,0,14,RUSSIA,HIGHER_PROFESSIONAL,
4100552959502985161,M,26.0,3,205,RUSSIA,HIGHER_PROFESSIONAL,
2672970152098646105,M,43.0,70,490,RUSSIA,,
4891420138202977889,F,32.0,0,14,RUSSIA,,
1090347728820801841,M,31.0,8,381,RUSSIA,,
3334624616392540202,F,57.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
5741295282164758350,M,25.0,67,491,RUSSIA,MIDDLE_PROFESSIONAL,
-2069915680204388078,M,30.0,22,139,RUSSIA,,
-7358810522700206912,M,38.0,17,25,RUSSIA,,
3853056465661610639,F,44.0,61,345,RUSSIA,,
-6501211557062872526,M,40.0,16,2637,RUSSIA,,
-4401987574734558777,M,48.0,25,33,RUSSIA,,
-6862283167178539856,M,45.0,26,163,RUSSIA,,
-7388675732624374568,F,35.0,7,13,RUSSIA,,
7862932595531037202,M,31.0,37,393,RUSSIA,MIDDLE_PROFESSIONAL,
3066475653352167302,F,44.0,20,473,RUSSIA,MIDDLE_PROFESSIONAL,
-3007752839979526270,F,39.0,36,266,RUSSIA,,
3174750034426478756,M,42.0,53,948,RUSSIA,,
-5833416271760597030,M,31.0,6,3550,RUSSIA,,
-4033455568779069338,M,48.0,1,1624,RUSSIA,HIGHER_PROFESSIONAL,
-6961738828000381827,M,36.0,3,586,RUSSIA,MIDDLE_PROFESSIONAL,
6571252938392168676,F,41.0,1,1,RUSSIA,,
-8296920813000555985,M,58.0,7,13,RUSSIA,,
-9029611987114460001,M,50.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,
7251220559392853340,F,42.0,21,132,RUSSIA,,
3124020636720099815,F,38.0,39,112,RUSSIA,,
4807410495051351988,F,33.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-4071305022987843808,M,64.0,42,1338,RUSSIA,MIDDLE_PROFESSIONAL,
1452240669029099415,F,56.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
-8521262298556068938,F,51.0,0,283,RUSSIA,MIDDLE_PROFESSIONAL,
9118386158225494517,M,39.0,0,47,RUSSIA,HIGHER_PROFESSIONAL,
-628083433599485800,M,33.0,20,109,RUSSIA,,
4086172746565416284,M,49.0,22,139,RUSSIA,,
-5392643205021797968,M,41.0,8,446,RUSSIA,,
6738050279838566258,F,42.0,57,59,RUSSIA,,
-7600207443057336399,F,47.0,0,264,RUSSIA,TWO_AND_MORE_HIGHER,
2557807984582755370,F,37.0,6,371,RUSSIA,HIGHER_PROFESSIONAL,
1142242237718430771,M,37.0,21,132,RUSSIA,,
-1081756793262952373,M,45.0,7,13,RUSSIA,,
4870601212043397819,M,62.0,19,3632,RUSSIA,,
1962207019372223209,M,26.0,17,2327,RUSSIA,,
-2301758887883564694,F,44.0,40,937,RUSSIA,HIGHER_PROFESSIONAL,
6062010007791297675,M,32.0,17,522,RUSSIA,HIGHER_PROFESSIONAL,
3465412832837939148,F,49.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-7202310605346360668,M,34.0,17,36,RUSSIA,HIGHER_PROFESSIONAL,
6973335236285435087,F,31.0,12,635,RUSSIA,,
